   %c0  GHz  TSC SMI    %c1    %c3    %c6    %c7 CTMP PTMP   %pc2   %pc3   %pc6   %pc7  Pkg_W  Cor_W GFX_W
 75.38 3.42 2.79   0  24.62   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.24  0.00
 75.34 3.42 2.79   0  24.66   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.22  0.00
 75.43 3.42 2.79   0  24.57   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.84  50.21  0.00
 75.40 3.42 2.79   0  24.60   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.83  50.20  0.00
 75.67 3.41 2.79   0  24.33   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.84  50.20  0.00
 75.35 3.41 2.79   0  24.65   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.19  0.00
 75.32 3.41 2.79   0  24.68   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.84  50.19  0.00
 75.39 3.41 2.79   0  24.61   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.83  50.17  0.00
 75.37 3.41 2.79   0  24.63   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.84  50.16  0.00
 75.65 3.41 2.79   0  24.35   0.00   0.00   0.00   92   92   0.00   0.00   0.00   0.00  57.83  50.17  0.00
 75.44 3.41 2.79   0  24.56   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.84  50.15  0.00
 75.51 3.41 2.79   0  24.49   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.77  50.10  0.00
 75.27 3.41 2.79   0  24.73   0.00   0.00   0.00   92   92   0.00   0.00   0.00   0.00  57.84  50.15  0.00
 75.32 3.40 2.79   0  24.68   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.14  0.00
 75.37 3.40 2.79   0  24.63   0.00   0.00   0.00   92   92   0.00   0.00   0.00   0.00  57.83  50.17  0.00
 75.41 3.40 2.79   0  24.59   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.17  0.00
 75.72 3.40 2.79   0  24.28   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.17  0.00
 75.42 3.40 2.79   0  24.58   0.00   0.00   0.00   92   92   0.00   0.00   0.00   0.00  57.83  50.14  0.00
 75.44 3.40 2.79   0  24.56   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.17  0.00
 75.39 3.40 2.79   0  24.61   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.83  50.16  0.00
 75.41 3.40 2.79   0  24.59   0.00   0.00   0.00   92   92   0.00   0.00   0.00   0.00  57.84  50.16  0.00
 75.40 3.40 2.79   0  24.60   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.83  50.14  0.00
 75.27 3.40 2.79   0  24.73   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.66  49.97  0.00
 75.29 3.40 2.80   0  24.71   0.00   0.00   0.00   89   89   0.00   0.00   0.00   0.00  58.00  50.25  0.00
 75.43 3.40 2.79   0  24.57   0.00   0.00   0.00   91   91   0.00   0.00   0.00   0.00  57.84  50.10  0.00
 75.42 3.40 2.79   0  24.58   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.83  50.10  0.00
 75.39 3.39 2.79   0  24.61   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.84  50.06  0.00
 75.44 3.39 2.79   0  24.56   0.00   0.00   0.00   89   89   0.00   0.00   0.00   0.00  57.78  50.02  0.00
 75.32 3.39 2.79   0  24.68   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.83  50.06  0.00
 75.44 3.39 2.79   0  24.56   0.00   0.00   0.00   90   90   0.00   0.00   0.00   0.00  57.83  50.06  0.00
 75.27 3.39 2.79   0  24.73   0.00   0.00   0.00   89   89   0.00   0.00   0.00   0.00  57.83  50.06  0.00
  8.48 3.30 2.79   0   3.86   0.15   0.08  87.43   64   64  82.12   0.00   0.00   0.00   7.93   5.30  0.00
  1.89 1.03 2.79   0   2.48   0.09   0.12  95.43   63   63  85.86   0.00   0.00   0.00   1.83   0.13  0.00
  1.73 1.14 2.79   0   2.21   0.29   0.03  95.74   61   61  87.00   0.00   0.00   0.00   1.84   0.13  0.00
  1.20 1.75 2.79   0   1.57   0.07   0.03  97.13   59   60  90.64   0.00   0.00   0.00   1.76   0.09  0.00
  1.87 1.09 2.79   0   2.35   0.12   0.02  95.64   58   60  85.81   0.00   0.00   0.00   1.84   0.14  0.00
  1.78 1.11 2.79   0   2.25   0.04   0.01  95.92   58   60  86.68   0.00   0.00   0.00   1.82   0.13  0.00
  2.09 1.05 2.79   0   2.76   0.13   0.14  94.87   57   58  84.77   0.00   0.00   0.00   1.91   0.15  0.00
  1.56 1.12 2.79   0   2.00   0.01   0.04  96.38   57   57  88.05   0.00   0.00   0.00   1.73   0.12  0.00
  3.23 1.34 2.79   0   3.88   0.02   0.02  92.84   56   57  75.87   0.00   0.00   0.00   2.28   0.23  0.00
  3.99 1.44 2.79   0   5.16   0.31   0.22  90.31   56   56  73.66   0.00   0.00   0.00   2.84   0.55  0.00
